Id,Label,timeset,latitude,longitude,indegree,outdegree,Degree,clustering,triangles,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks
ATL,ATL,,33.6367,-84.428101,216,217,433,0.113714,2665,7,0.37651,0.427891,152739.649984,9,0.004884
GRR,GRR,,42.880798,-85.522797,20,20,40,0.694737,132,8,0.304302,0.327143,616.949106,9,0.00042
FAT,FAT,,36.776199,-119.718002,11,11,22,0.927273,51,8,0.296032,0.315444,8.375617,9,0.000261
IPL,IPL,,32.834202,-115.579002,2,2,4,0,0,8,0.251458,0.26239,0.083333,9,0.000085
BNA,BNA,,36.1245,-86.6782,46,47,93,0.661425,715,7,0.317819,0.345258,5586.937342,9,0.000941
LRD,LRD,,27.5438,-99.461601,3,3,6,1,3,8,0.286078,0.302887,0,9,0.000104
OTZ,OTZ,,66.884697,-162.598999,12,11,23,0.089744,7,9,0.233151,0.24596,34556,19,0.001173
AOO,AOO,,40.296398,-78.32,2,2,4,1,1,8,0.274527,0.288428,0,9,0.000113
ELD,ELD,,33.221001,-92.813301,3,2,5,0.333333,1,9,0.238648,0.249462,4.626206,9,0.000127
LGA,LGA,,40.777199,-73.872597,69,70,139,0.342857,828,7,0.315747,0.345959,1877.316148,9,0.00133
TLH,TLH,,30.3965,-84.350304,7,7,14,0.952381,20,8,0.286416,0.306041,0.015873,9,0.000173
ACT,ACT,,31.6113,-97.230499,1,1,2,0,0,8,0.273954,0.289153,0,9,0.000068
AUG,AUG,,44.320599,-69.797302,1,1,2,0,0,8,0.264671,0.277238,0,9,0.000066
MKL,MKL,,35.599899,-88.915604,2,2,4,0,0,8,0.241337,0.252426,0.196911,9,0.000083
MKK,MKK,,21.152901,-157.095993,3,2,5,1,3,9,0.256143,0.267998,0,9,0.000131
SJT,SJT,,31.3577,-100.496002,1,1,2,0,0,8,0.273954,0.289153,0,9,0.000068
CIC,CIC,,39.795399,-121.858002,1,1,2,0,0,8,0.271825,0.28501,0,9,0.000066
BTV,BTV,,44.471901,-73.153297,10,10,20,0.711111,32,8,0.297318,0.317363,32.682279,9,0.000223
JAX,JAX,,30.494101,-81.687897,26,26,52,0.827692,269,8,0.310148,0.334719,175.688879,9,0.000516
DRO,DRO,,37.151501,-107.753998,3,3,6,1,3,8,0.279227,0.29586,0,9,0.000108
IAD,IAD,,38.9445,-77.455803,121,125,246,0.227429,1791,7,0.37832,0.418539,70807.763739,9,0.002595
CLL,CLL,,30.5886,-96.3638,2,2,4,1,1,8,0.281147,0.29764,0,9,0.000086
MKE,MKE,,42.947201,-87.896599,30,30,60,0.928736,404,7,0.314266,0.339069,24.608346,9,0.000588
ABI,ABI,,32.411301,-99.6819,1,1,2,0,0,8,0.273954,0.289153,0,9,0.000068
COU,COU,,38.8181,-92.219597,2,2,4,1,1,8,0.288543,0.304913,0,9,0.000086
PDX,PDX,,45.588699,-122.598,57,57,114,0.373261,617,8,0.337298,0.366957,14472.621594,9,0.001309
PBI,PBI,,26.683201,-80.095596,23,23,46,0.644269,163,8,0.310026,0.332813,544.003815,9,0.000482
OGS,OGS,,44.6819,-75.4655,1,1,2,0,0,9,0.229429,0.238989,0,9,0.000068
BFI,BFI,,47.529999,-122.302002,2,2,4,0.333333,1,1,1,1,2,18,0.000462
HNL,HNL,,21.318701,-157.921997,50,51,101,0.292609,388,8,0.344157,0.374581,73853.961547,9,0.0014
DSM,DSM,,41.534,-93.663101,17,17,34,0.617647,84,8,0.302024,0.324379,517.586753,9,0.000366
EWN,EWN,,35.073002,-77.0429,2,2,4,1,1,8,0.274575,0.29152,0,9,0.000084
SAN,SAN,,32.733601,-117.190002,56,55,111,0.504386,805,7,0.335822,0.364349,4682.259259,9,0.001141
MLU,MLU,,32.510899,-92.037697,3,3,6,1,3,8,0.285637,0.304104,0,9,0.000105
ONT,ONT,,34.056,-117.600998,15,14,29,0.780952,82,8,0.295809,0.316614,63.374062,9,0.000334
ROW,ROW,,33.301601,-104.530998,1,1,2,0,0,8,0.273954,0.289153,0,9,0.000068
BRO,BRO,,25.906799,-97.425903,2,2,4,1,1,8,0.281147,0.29764,0,9,0.000086
DHN,DHN,,31.321301,-85.4496,1,1,2,0,0,8,0.273549,0.290381,0,9,0.000066
FMN,FMN,,36.741199,-108.230003,3,3,6,0.333333,1,8,0.261071,0.275796,31.760302,9,0.000167
CRP,CRP,,27.770399,-97.501198,3,4,7,0.666667,4,8,0.281323,0.298196,0.617256,9,0.000125
SYR,SYR,,43.111198,-76.1063,16,16,32,0.841667,101,7,0.300726,0.322856,365.092465,9,0.000332
MDW,MDW,,41.785999,-87.752403,74,73,147,0.331359,895,7,0.314926,0.345009,5197.057626,9,0.001458
SJC,SJC,,37.362598,-121.929001,30,29,59,0.602299,262,8,0.319594,0.343593,370.820403,9,0.00063
HOB,HOB,,32.6875,-103.217003,1,1,2,0,0,8,0.275729,0.291227,0,9,0.000066
DEN,DEN,,39.861698,-104.672996,166,167,333,0.130881,1836,7,0.353152,0.395887,130646.696884,9,0.004416
PHL,PHL,,39.871899,-75.241096,120,121,241,0.239805,1770,7,0.351104,0.391403,33905.715735,9,0.0024
SUX,SUX,,42.402599,-96.384399,1,1,2,0,0,8,0.280196,0.295498,0,9,0.000066
MCN,MCN,,32.692799,-83.6492,2,2,4,1,1,8,0.27585,0.292907,0,9,0.000083
CMH,CMH,,39.998001,-82.891899,32,32,64,0.808712,427,7,0.316891,0.34224,123.859159,9,0.000641
GAL,GAL,,64.736198,-156.936996,6,5,11,0.466667,7,9,0.213467,0.221608,5500.6,19,0.000456
TXK,TXK,,33.453701,-93.990997,1,1,2,0,0,8,0.273954,0.289153,0,9,0.000068
PBG,PBG,,44.650902,-73.468102,5,5,10,0.3,3,8,0.270284,0.286132,41.572234,9,0.000145
ANC,ANC,,61.1744,-149.996002,34,34,68,0.096257,54,8,0.302984,0.328187,294738.05377,19,0.002211
GRK,GRK,,31.0672,-97.828903,3,3,6,1,3,8,0.285637,0.304104,0,9,0.000105
BLI,BLI,,48.792801,-122.538002,9,9,18,0.75,27,8,0.289711,0.306137,143.941002,9,0.000225
MOB,MOB,,30.6912,-88.242798,5,5,10,1,10,8,0.294757,0.313097,0,9,0.000142
SAF,SAF,,35.6171,-106.088997,3,3,6,1,3,8,0.292429,0.309461,0,9,0.00011
BLV,BLV,,38.5452,-89.835197,1,1,2,0,0,9,0.231965,0.242669,0,9,0.000069
RSW,RSW,,26.5362,-81.755203,33,33,66,0.623106,329,7,0.313483,0.340408,508.755465,9,0.000641
AKN,AKN,,58.6768,-156.649002,6,4,10,0.071429,2,9,0.232771,0.244266,18866,19,0.000863
JHM,JHM,,20.9629,-156.673004,2,2,4,1,1,9,0.256081,0.267734,0,9,0.000093
JFK,JFK,,40.639801,-73.7789,159,161,320,0.19604,2525,7,0.397625,0.442591,127070.453372,9,0.003062
CYS,CYS,,41.155701,-104.811997,2,2,4,0,0,8,0.26105,0.275638,3147,9,0.000172
SCK,SCK,,37.894199,-121.237999,1,1,2,0,0,8,0.261701,0.275496,0,9,0.000065
CHS,CHS,,32.898602,-80.040497,19,20,39,0.889474,169,8,0.307272,0.329346,8.483912,9,0.000396
RNO,RNO,,39.4991,-119.767998,14,13,27,0.901099,82,8,0.299724,0.320203,3.343394,9,0.000312
KTN,KTN,,55.355598,-131.714004,7,7,14,0.095238,2,8,0.268395,0.282033,14003.702588,19,0.000626
BHM,BHM,,33.562901,-86.753502,20,20,40,0.763158,145,8,0.303363,0.326291,54.807191,9,0.000408
MOD,MOD,,37.625801,-120.954002,1,1,2,0,0,8,0.271825,0.28501,0,9,0.000066
SMF,SMF,,38.6954,-121.591003,29,28,57,0.650246,264,8,0.311683,0.336196,563.480049,9,0.000621
COS,COS,,38.805801,-104.700996,11,11,22,0.981818,54,8,0.305631,0.326614,1.763636,9,0.000262
BUF,BUF,,42.940498,-78.732201,20,20,40,0.931579,177,8,0.300238,0.323547,2.051585,9,0.000397
CDC,CDC,,37.701,-113.098999,1,1,2,0,0,9,0.250438,0.263045,0,9,0.000068
BDL,BDL,,41.9389,-72.683197,26,26,52,0.849231,276,7,0.314863,0.338923,80.640598,9,0.000515
MFE,MFE,,26.1758,-98.238602,5,5,10,0.9,9,8,0.286808,0.304555,6.582912,9,0.000153
LBB,LBB,,33.663601,-101.822998,7,7,14,0.607143,17,8,0.287909,0.306242,56.585067,9,0.00021
ORD,ORD,,41.9786,-87.9048,202,205,407,0.125012,2614,7,0.389219,0.436688,233675.243893,9,0.004538
FAI,FAI,,64.815102,-147.856003,16,14,30,0.071895,11,8,0.271192,0.287486,61395.414077,19,0.001387
ART,ART,,43.991901,-76.021698,2,2,4,1,1,8,0.282611,0.298532,0,9,0.000083
PSP,PSP,,33.8297,-116.507004,17,17,34,0.875,119,8,0.304567,0.326509,43.620214,9,0.000395
AMA,AMA,,35.219398,-101.706001,5,6,11,0.6,9,8,0.288067,0.306322,4.670927,9,0.000162
FOE,FOE,,38.950901,-95.663597,1,1,2,0,0,8,0.280196,0.295498,0,9,0.000066
ILM,ILM,,34.270599,-77.902603,5,5,10,1,10,8,0.276869,0.294709,0,9,0.000134
BTR,BTR,,30.533199,-91.149597,4,4,8,1,6,8,0.286234,0.304969,0,9,0.000123
TYR,TYR,,32.354099,-95.402397,2,2,4,1,1,8,0.281147,0.29764,0,9,0.000086
BWI,BWI,,39.1754,-76.668297,72,72,144,0.442879,1132,7,0.328773,0.359854,1874.801223,9,0.001346
LNY,LNY,,20.785601,-156.951004,2,3,5,1,3,9,0.256143,0.267998,0,9,0.000131
AEX,AEX,,31.3274,-92.549797,3,3,6,1,3,8,0.285637,0.304104,0,9,0.000105
CDB,CDB,,55.2061,-162.725006,4,4,8,0,0,9,0.232651,0.243472,9438,19,0.000487
TUL,TUL,,36.198399,-95.8881,18,18,36,0.738562,113,8,0.307152,0.330203,147.329761,9,0.000386
SIT,SIT,,57.0471,-135.361999,2,2,4,1,1,9,0.213106,0.220353,0,19,0.000194
ISP,ISP,,40.7952,-73.100197,10,10,20,0.563636,31,8,0.276043,0.294148,61.908654,9,0.000239
MSP,MSP,,44.882,-93.221802,130,130,260,0.192249,1637,7,0.353509,0.391673,69987.625914,9,0.003045
ILG,ILG,,39.678699,-75.606499,6,6,12,0.866667,13,8,0.276966,0.294788,0.048131,9,0.000153
DUT,DUT,,53.900101,-166.544006,2,2,4,0,0,1,1,1,1,16,0.000459
MSY,MSY,,29.993401,-90.258003,39,39,78,0.809717,600,7,0.317787,0.344358,229.500619,9,0.000748
PWM,PWM,,43.646198,-70.309303,12,2,14,0.878788,58,8,0.305839,0.325518,2.481031,9,0.000256
OKC,OKC,,35.393101,-97.6007,22,20,42,0.748918,173,8,0.309416,0.332655,254.465869,9,0.000459
ALB,ALB,,42.748299,-73.801697,19,19,38,0.760234,130,8,0.297711,0.320248,6293.839988,9,0.000462
VDZ,VDZ,,61.1339,-146.248001,1,1,2,0,0,9,0.232548,0.242836,0,19,0.000103
SNA,SNA,,33.675701,-117.867996,22,21,43,0.714286,165,8,0.307122,0.330854,206.373504,9,0.000473
CPR,CPR,,42.908001,-106.463997,3,3,6,1,3,8,0.266983,0.282792,0,9,0.000109
VPS,VPS,,30.4832,-86.525398,5,5,10,1,10,8,0.286625,0.305469,0,9,0.00014
EYW,EYW,,24.556101,-81.759598,8,8,16,0.785714,22,8,0.283348,0.302359,2.167842,9,0.000185
CLT,CLT,,35.214001,-80.9431,139,141,280,0.187639,1852,7,0.350284,0.392552,41987.139099,9,0.002979
LAS,LAS,,36.080101,-115.152,133,133,266,0.191388,1680,7,0.354425,0.394201,62225.154812,9,0.00283
MCO,MCO,,28.429399,-81.308998,102,102,204,0.28014,1443,7,0.347117,0.385068,20455.329344,9,0.002039
FLO,FLO,,34.185398,-79.7239,1,1,2,0,0,8,0.259436,0.274158,0,9,0.000065
GTF,GTF,,47.481998,-111.371002,7,7,14,0.714286,15,8,0.275608,0.293153,32.577965,9,0.000198
YNG,YNG,,41.2607,-80.6791,4,4,8,0,0,8,0.242995,0.254958,5.42697,9,0.000129
BKK,BKK,,13.6811,100.747002,119,119,238,0.194678,1390,8,0.365452,0.410105,120445.933497,10,0.002687
NAH,NAH,,3.68321,125.528,1,1,2,0,0,10,0.210907,0.219656,0,10,0.000091
KDI,KDI,,-4.08161,122.417999,2,2,4,1,1,9,0.242845,0.256245,0,10,0.000111
MLG,MLG,,-7.92656,112.714996,2,2,4,1,1,9,0.244543,0.258402,0,10,0.0001
BDO,BDO,,-6.90063,107.575996,9,9,18,0.583333,21,9,0.267801,0.286575,169.057699,10,0.000284
JOG,JOG,,-7.78818,110.431999,13,13,26,0.641026,50,9,0.268303,0.288057,173.277907,10,0.000411
SRG,SRG,,-6.97273,110.375,9,9,18,0.694444,25,9,0.268052,0.287078,297.481075,10,0.000282
BTH,BTH,,1.12103,104.119003,17,17,34,0.235294,32,9,0.245095,0.261473,3297.403782,10,0.000631
TJQ,TJQ,,-2.74572,107.754997,2,2,4,1,1,9,0.242677,0.255795,0,10,0.000111
PGK,PGK,,-2.1622,106.139,4,4,8,0.666667,4,9,0.242789,0.256298,1.933333,10,0.000181
TNJ,TNJ,,0.922683,104.531998,1,1,2,0,0,9,0.242658,0.255636,0,10,0.000073
BDJ,BDJ,,-3.44236,114.763001,7,7,14,0.666667,14,9,0.242864,0.256828,3.520607,10,0.000234
PKN,PKN,,-2.7052,111.672996,7,7,14,0.619048,13,9,0.242826,0.256616,1692.455353,10,0.00023
PKY,PKY,,-2.22513,113.943001,2,2,4,1,1,9,0.242733,0.255928,0,10,0.000099
MOF,MOF,,-8.64065,122.236999,2,2,4,1,1,9,0.234838,0.247034,0,10,0.000116
ENE,ENE,,-8.84929,121.661003,2,2,4,0,0,10,0.192162,0.199234,0.5,10,0.000147
KOE,KOE,,-10.1716,123.670998,6,6,12,0.333333,5,9,0.237818,0.251434,1910.913098,10,0.000293
LBJ,LBJ,,-8.48666,119.889,2,2,4,0,0,9,0.234838,0.247034,1254.757883,10,0.000137
BPN,BPN,,-1.26827,116.893997,14,14,28,0.494505,45,9,0.268395,0.288375,3509.25692,10,0.0005
TRK,TRK,,3.326667,117.569444,5,5,10,0.6,6,9,0.243014,0.257013,15.284318,10,0.000201
BMU,BMU,,-8.53965,118.686997,2,2,4,1,1,9,0.23482,0.246981,0,10,0.000105
WGP,WGP,,-9.66922,120.302002,1,1,2,0,0,9,0.234803,0.246822,0,10,0.000075
SUB,SUB,,-7.37983,112.787003,26,25,51,0.298462,97,8,0.29062,0.314591,6965.917175,10,0.000807
SOC,SOC,,-7.51609,110.757004,4,4,8,0.666667,4,9,0.267687,0.285728,127.96199,10,0.000138
ICN,ICN,,37.469101,126.450996,129,129,258,0.190135,1619,7,0.384465,0.427805,138883.332567,10,0.002718
CNX,CNX,,18.7668,98.962601,26,26,52,0.418462,136,8,0.295948,0.32051,11159.973921,10,0.000704
CEI,CEI,,19.952299,99.882896,3,3,6,0.666667,2,9,0.269798,0.288143,15.267122,10,0.000113
NST,NST,,8.53962,99.944702,1,1,2,0,0,9,0.223294,0.234869,0,10,0.000077
KOP,KOP,,17.383801,104.642998,1,1,2,0,0,9,0.223294,0.234869,0,10,0.000077
UBP,UBP,,15.2513,104.870003,2,2,4,0,0,9,0.268532,0.285231,15.267122,10,0.000096
KKC,KKC,,16.4666,102.783997,2,2,4,0,0,9,0.268532,0.285231,15.267122,10,0.000096
THS,THS,,17.238001,99.818199,1,1,2,0,0,9,0.267664,0.28359,0,10,0.000066
DPS,DPS,,-8.74817,115.167,42,42,84,0.254355,219,8,0.306823,0.336286,32629.158568,10,0.001366
ATH,ATH,,37.936401,23.9445,101,103,204,0.271464,1426,7,0.342323,0.382039,54640.906061,2,0.002067
NGO,NGO,,34.858398,136.804993,43,42,85,0.306755,277,8,0.329599,0.357645,5944.42474,10,0.000976
UKB,UKB,,34.632801,135.223999,8,8,16,0.464286,13,9,0.257864,0.271366,10.174574,10,0.000237
PUW,PUW,,46.7439,-117.110001,2,2,4,1,1,8,0.267983,0.280551,0,9,0.0001
LWS,LWS,,46.3745,-117.014999,4,4,8,0.666667,4,8,0.269083,0.282933,8.162664,9,0.00015
ELM,ELM,,42.159901,-76.891602,5,5,10,0.3,3,8,0.28368,0.300607,61.293149,9,0.000142
ITH,ITH,,42.491001,-76.458397,3,3,6,1,3,8,0.28062,0.297086,0,9,0.000097
MRY,MRY,,36.587002,-121.843002,6,6,12,1,15,8,0.289791,0.30664,0,9,0.000161
SBA,SBA,,34.426201,-119.839996,6,6,12,1,15,8,0.290112,0.306671,0,9,0.000165
DAB,DAB,,29.179899,-81.058098,2,2,4,1,1,8,0.274575,0.29152,0,9,0.000084
RIX,RIX,,56.923599,23.9711,68,68,136,0.418788,954,8,0.325577,0.362592,3023.861217,2,0.001033
KUN,KUN,,54.963902,24.084801,19,19,38,0.415205,71,8,0.278313,0.302676,53.183512,2,0.000294
PLQ,PLQ,,55.973202,21.093901,3,3,6,1,3,8,0.272224,0.288303,0,2,0.00009
VNO,VNO,,54.634102,25.285801,46,46,92,0.388406,402,8,0.317691,0.350277,1651.485502,2,0.000703
EVN,EVN,,40.147301,44.395901,33,33,66,0.361742,191,8,0.313483,0.34059,822.322078,11,0.000602
LWN,LWN,,40.750401,43.859299,1,1,2,0,0,9,0.260208,0.277448,0,11,0.000066
ASM,ASM,,15.2919,38.910702,8,7,15,0.527778,19,8,0.273145,0.290813,3162.099608,4,0.000285
MSW,MSW,,15.67,39.370098,0,1,1,0,0,9,0.214558,0.222691,0,4,0.000074
BUS,BUS,,41.610298,41.599701,5,5,10,0.8,8,8,0.286,0.307284,3.048407,11,0.00013
KUT,KUT,,42.176701,42.482601,8,8,16,0.333333,12,8,0.268624,0.285738,16.190833,2,0.000184
TBS,TBS,,41.669201,44.9547,25,24,49,0.476667,143,8,0.319594,0.347026,941.19328,2,0.000452
RIY,RIY,,14.6626,49.375,8,9,17,0.666667,24,8,0.29132,0.309445,3148.982783,4,0.000256
TAI,TAI,,13.686,44.139099,6,6,12,0.733333,11,8,0.271052,0.287242,1.139691,4,0.000167
HOD,HOD,,14.753,42.976299,3,4,7,1,6,8,0.272767,0.288631,0,4,0.000121
ADE,ADE,,12.8295,45.028801,14,17,31,0.529412,72,8,0.299126,0.320949,568.954412,4,0.000406
AXK,AXK,,14.5513,46.826199,1,1,2,0,0,9,0.231318,0.241242,0,4,0.000069
AAY,AAY,,16.1917,52.174999,1,1,2,0,0,9,0.231318,0.241242,0,4,0.000069
SAH,SAH,,15.4763,44.2197,23,21,44,0.427536,118,8,0.300898,0.324459,6738.259896,4,0.000622
SCT,SCT,,12.6307,53.9058,1,1,2,0,0,9,0.225615,0.233719,0,4,0.000071
FMM,FMM,,47.9888,10.2395,21,21,42,0.295238,62,8,0.276359,0.299839,65.30188,2,0.00032
NAV,NAV,,38.7719,34.5345,2,2,4,0,0,8,0.282788,0.300888,0.251489,4,0.00008
EZE,EZE,,-34.8222,-58.5358,39,39,78,0.337179,263,8,0.332173,0.36383,25354.058221,5,0.001088
EBL,EBL,,36.237598,43.9632,19,19,38,0.561404,96,8,0.31521,0.339069,195.575648,4,0.000348
EMD,EMD,,-23.567499,148.179001,1,1,2,0,0,9,0.251297,0.263028,0,8,0.000082
KIX,KIX,,34.427299,135.244003,56,56,112,0.338961,522,8,0.348732,0.380396,16790.964615,10,0.001172
TAG,TAG,,9.66408,123.852997,1,1,2,0,0,9,0.253891,0.266416,0,10,0.000076
JAV,JAV,,69.243202,-51.057098,5,5,10,0.2,2,9,0.215543,0.223569,15730.949184,0,0.00046
JEG,JEG,,68.721802,-52.784698,3,3,6,0.666667,2,9,0.213019,0.22061,2,0,0.000253
PMI,PMI,,39.551701,2.73881,126,126,252,0.191476,1532,8,0.322145,0.365335,20480.508915,2,0.001921
DRW,DRW,,-12.4147,130.876999,20,20,40,0.326316,62,9,0.28368,0.306174,17550.629852,8,0.000854
URT,URT,,9.1326,99.135597,3,3,6,0.666667,2,9,0.271029,0.289155,15.267122,10,0.000117
HVN,HVN,,41.263699,-72.886803,1,1,2,0,0,8,0.259886,0.274102,0,9,0.000064
AVL,AVL,,35.436199,-82.541801,8,8,16,0.357143,10,8,0.289871,0.309125,171.258898,9,0.000201
GSO,GSO,,36.097801,-79.937302,14,14,28,0.714286,65,8,0.304773,0.326492,339.52607,9,0.000307
FSD,FSD,,43.582001,-96.741898,9,9,18,0.444444,16,8,0.295005,0.315395,261.130863,9,0.00023
AYQ,AYQ,,-25.1861,130.975998,3,3,6,1,3,9,0.2595,0.273382,0,8,0.000155
MHT,MHT,,42.932598,-71.435699,13,13,26,0.912088,83,8,0.294041,0.315102,1.264102,9,0.000293
APF,APF,,26.152599,-81.775299,1,1,2,0,0,8,0.265923,0.281336,0,9,0.000066
RDN,RDN,,5.76528,103.007004,2,2,4,1,1,9,0.266036,0.282482,0,10,0.000099
SDF,SDF,,38.1744,-85.736,23,22,45,0.920949,233,8,0.309264,0.332999,5.92267,9,0.000457
CHO,CHO,,38.138599,-78.452904,6,6,12,1,15,8,0.292185,0.310618,0,9,0.000154
ROA,ROA,,37.3255,-79.975403,9,9,18,0.583333,21,8,0.292973,0.312259,129.474018,9,0.000213
LEX,LEX,,38.036499,-84.605904,13,13,26,0.576923,45,8,0.297852,0.318577,350.411816,9,0.000293
EVV,EVV,,38.036999,-87.532402,4,4,8,1,6,8,0.292266,0.310153,0,9,0.000123
ABQ,ABQ,,35.040199,-106.609001,23,23,46,0.70751,179,8,0.309721,0.332813,6318.992975,9,0.000552
BZN,BZN,,45.7775,-111.153,7,7,14,0.761905,16,8,0.285818,0.304922,52.041085,9,0.000191
BIL,BIL,,45.807701,-108.542999,12,12,24,0.242424,16,8,0.275923,0.294371,15755.430529,9,0.000561
BTM,BTM,,45.9548,-112.497002,1,1,2,0,0,9,0.250438,0.263045,0,9,0.000068
TVC,TVC,,44.741402,-85.582199,3,3,6,1,3,8,0.281373,0.29788,0,9,0.000103
FRS,FRS,,16.913799,-89.866402,2,2,4,0,0,9,0.241448,0.251715,0.295238,9,0.000092
BHB,BHB,,44.450001,-68.361504,1,1,2,0,0,8,0.264671,0.277238,0,9,0.000066
RKD,RKD,,44.060101,-69.099197,1,1,2,0,0,8,0.264671,0.277238,0,9,0.000066
JAC,JAC,,43.6073,-110.737999,2,2,4,1,1,8,0.263387,0.278303,0,9,0.000091
RFD,RFD,,42.1954,-89.097198,5,5,10,0.1,1,8,0.264249,0.279698,39.033266,9,0.000151
DME,DME,,55.408798,37.9063,186,185,371,0.074746,1286,8,0.351693,0.401738,150029.123268,11,0.004164
SYX,SYX,,18.3029,109.412003,41,41,82,0.584146,479,8,0.296981,0.324846,1062.842472,10,0.000693
LJG,LJG,,26.68,100.246002,28,28,56,0.703704,266,8,0.293328,0.317101,516.958908,10,0.000504
GSP,GSP,,34.895699,-82.218903,20,20,40,0.636842,121,8,0.302984,0.324639,542.463509,9,0.000408
BMI,BMI,,40.4771,-88.915901,8,8,16,0.75,21,8,0.295726,0.316073,54.020134,9,0.000204
GPT,GPT,,30.407301,-89.070099,4,4,8,1,6,8,0.286234,0.304969,0,9,0.000123
AZO,AZO,,42.234901,-85.552101,4,4,8,1,6,8,0.288437,0.306716,0,9,0.000123
TOL,TOL,,41.5868,-83.8078,4,4,8,0,0,8,0.281071,0.297335,66.735935,9,0.000128
FWA,FWA,,40.9785,-85.195099,10,10,20,0.311111,14,8,0.294068,0.313791,342.666595,9,0.000247
DEC,DEC,,39.834599,-88.8657,2,2,4,1,1,8,0.28052,0.296266,0,9,0.000086
CID,CID,,41.884701,-91.7108,11,11,22,0.4,22,8,0.29542,0.316295,411.525503,9,0.000269
LSE,LSE,,43.879002,-91.256699,2,2,4,1,1,8,0.280946,0.297007,0,9,0.000086
CWA,CWA,,44.777599,-89.666801,3,3,6,1,3,8,0.281373,0.29788,0,9,0.000103
PIA,PIA,,40.6642,-89.693298,10,10,20,0.488889,22,8,0.295171,0.315765,346.544768,9,0.000247
ATW,ATW,,44.258099,-88.519096,7,7,14,0.52381,11,8,0.289871,0.309469,102.187253,9,0.000185
RST,RST,,43.908298,-92.5,3,3,6,0.333333,1,8,0.281197,0.297616,26.391085,9,0.000109
CMI,CMI,,40.0392,-88.278099,2,2,4,1,1,8,0.288543,0.304913,0,9,0.000086
MHK,MHK,,39.140999,-96.670799,2,2,4,1,1,8,0.288543,0.304913,0,9,0.000086
KGC,KGC,,-35.713902,137.520996,1,1,2,0,0,9,0.234296,0.244346,0,8,0.000086
HVB,HVB,,-25.318899,152.880005,2,2,4,1,1,9,0.259929,0.273784,0,8,0.000115
DLU,DLU,,25.649401,100.319,4,4,8,0.833333,5,9,0.251458,0.266904,0.371248,10,0.000117
MZV,MZV,,4.04833,114.805,4,4,8,0.666667,4,9,0.239337,0.251457,1.872222,10,0.00016
SSH,SSH,,27.977301,34.395,19,18,37,0.362573,62,8,0.302576,0.330891,434.472848,2,0.000345
FKL,FKL,,41.377899,-79.860397,2,2,4,1,1,8,0.241578,0.252823,0,9,0.000114
NBO,NBO,,-1.31924,36.927799,60,63,123,0.167832,360,8,0.335286,0.369733,50585.015893,4,0.001801
FTE,FTE,,-50.2803,-72.053101,2,2,4,0,0,9,0.250318,0.263945,2.682747,5,0.000118
ARM,ARM,,-30.528099,151.617004,1,1,2,0,0,9,0.258882,0.272011,0,8,0.00008
GJT,GJT,,39.122398,-108.527,6,6,12,1,15,8,0.288199,0.306613,0,9,0.000166
SGU,SGU,,37.036389,-113.510306,2,2,4,1,1,8,0.263387,0.278303,0,9,0.000091
SRQ,SRQ,,27.395399,-82.554398,6,6,12,0.933333,14,8,0.294123,0.312852,0.205436,9,0.000152
BDA,BDA,,32.363998,-64.678703,8,8,16,0.75,21,7,0.304037,0.326731,15.814071,9,0.000184
MLI,MLI,,41.448502,-90.5075,10,10,20,0.488889,22,8,0.295337,0.31603,283.335537,9,0.000248
HIR,HIR,,-9.428,160.054993,17,19,36,0.099415,17,9,0.253789,0.270323,47183.878644,8,0.001352
PPT,PPT,,-17.553699,-149.606995,28,27,55,0.075862,33,8,0.299524,0.319214,82274.727246,8,0.001767
INU,INU,,-0.547458,166.919006,3,3,6,0.333333,1,9,0.251498,0.263615,210.563675,8,0.000191
FUN,FUN,,-8.525,179.195999,1,1,2,0,0,10,0.206806,0.214209,0,8,0.000102
OVB,OVB,,55.0126,82.650703,51,50,101,0.273725,349,8,0.32561,0.35654,7431.077792,11,0.001011
XKH,XKH,,19.450001,103.157997,1,1,2,0,0,9,0.225971,0.235549,0,10,0.000075
BIS,BIS,,46.772701,-100.746002,5,5,10,0.4,4,8,0.269014,0.28626,40.430113,9,0.000152
INC,INC,,38.481899,106.009003,30,29,59,0.63908,278,8,0.289844,0.313432,907.420374,10,0.000552
HGN,HGN,,19.3013,97.9758,1,1,2,0,0,9,0.228381,0.238847,0,10,0.00007
RAP,RAP,,44.0453,-103.056999,7,7,14,0.761905,16,8,0.291481,0.310631,62.180399,9,0.000191
CLD,CLD,,33.1283,-117.279999,1,1,2,0,0,8,0.284784,0.298068,0,9,0.000067
FNT,FNT,,42.965401,-83.743599,8,8,16,0.964286,27,8,0.289844,0.309421,0.015873,9,0.00019
DVO,DVO,,7.12552,125.646004,9,9,18,0.527778,19,9,0.273715,0.290953,257.845265,10,0.000357
FNC,FNC,,32.697899,-16.7745,30,30,60,0.505747,220,8,0.309599,0.336266,386.273149,2,0.000466
STM,STM,,-2.424722,-54.785831,5,6,11,0.2,3,9,0.217358,0.227942,8463.336446,5,0.000455
KOS,KOS,,10.5797,103.637001,1,1,2,0,0,9,0.228762,0.239324,0,10,0.000069
NPE,NPE,,-39.465801,176.869995,3,3,6,1,3,9,0.246477,0.257778,0,8,0.00016
